Year,Team,player_id,Name,Date,Opponent,Result,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
2021,두산,12852,최원준,09-21,NC,W 2:12,1,6.0,2,2,2.00,26,24,5,1,0,1,2,0,0,4,83,1.22,0.250,0.306,0.703,3.06,0.37,0.32,0.098,56,W,6일
2021,두산,12852,최원준,09-26,한화,W 3:5,1,5.0,2,1,2.00,25,20,6,1,0,0,3,0,1,5,99,1.24,0.252,0.311,0.706,3.02,1.47,0.77,0.024,51,,5일
2021,두산,12852,최원준,10-02,삼성,W 0:6,1,8.0,0,0,0.00,27,27,3,2,0,0,0,0,0,5,98,1.19,0.245,0.301,0.685,2.84,0.55,3.43,0.287,81,W,6일
2021,두산,12852,최원준,10-08,롯데,W 5:14,1,6.0,2,2,2.00,23,21,5,1,0,0,1,0,0,1,86,1.18,0.244,0.300,0.681,2.85,1.08,1.32,0.111,54,W,6일
2021,두산,12852,최원준,10-14,KT,L 6:2,1,5.1,4,4,4.00,27,25,10,1,1,0,1,0,0,7,110,1.21,0.251,0.305,0.692,2.99,1.18,-1.72,-0.245,38,L,6일
2021,두산,12852,최원준,10-21,@SSG,L 1:7,1,2.1,6,6,5.65,15,13,7,2,0,1,0,0,1,2,46,1.24,0.258,0.310,0.709,3.30,0.60,-4.52,-0.327,21,L,7일
2021,두산,12852,최원준,10-26,키움,W 2:7,1,4.2,1,1,1.00,19,19,6,0,0,0,0,0,0,3,77,1.24,0.260,0.310,0.706,3.26,0.87,1.54,0.118,51,,5일
2021,두산,12852,최원준,10-30,@한화,W 5:3,1,3.2,3,2,3.00,16,15,4,2,0,0,1,0,0,2,67,1.24,0.260,0.310,0.706,3.30,1.01,-1.01,-0.115,44,,4일
2021,두산,12852,최원준,11-04,@LG,W 5:1,1,5.0,0,0,0.00,20,17,3,1,0,0,3,0,0,4,84,1.24,0.258,0.310,0.702,3.20,1.28,2.77,0.291,62,W,5일
2021,두산,12852,최원준,11-09,@삼성,W 6:4,1,4.1,2,2,2.00,22,17,5,2,1,0,4,0,1,2,89,1.26,0.258,0.315,0.710,3.22,1.19,-0.99,-0.121,43,,5일
2021,두산,14750,로켓,04-04,KIA,W 1:4,1,5.2,1,1,1.00,23,22,7,0,1,0,1,0,0,2,83,1.41,0.318,0.348,0.757,1.59,1.05,1.86,0.144,52,,7+일
2021,두산,14750,로켓,04-10,@한화,W 18:1,1,6.0,1,1,1.00,24,21,4,0,0,0,1,0,2,7,96,1.11,0.256,0.319,0.621,1.54,0.65,2.32,0.105,66,W,6일
2021,두산,14750,로켓,04-16,@LG,L 0:1,1,5.2,1,1,1.00,24,20,5,0,0,0,4,0,0,1,106,1.27,0.254,0.338,0.624,1.56,0.91,1.86,0.133,52,L,6일
2021,두산,14750,로켓,04-22,@롯데,W 13:1,1,7.0,1,1,1.00,28,25,5,1,0,0,3,0,0,7,106,1.23,0.239,0.323,0.596,1.48,0.45,2.87,0.142,67,W,6일
2021,두산,14750,로켓,04-28,@키움,L 4:5,1,6.0,1,1,1.00,26,24,6,0,0,0,0,0,1,5,105,1.19,0.241,0.312,0.580,1.48,1.24,2.32,0.237,61,,6일
2021,두산,14750,로켓,05-05,LG,L 7:4,1,6.0,5,5,5.00,31,30,12,4,0,1,1,0,0,2,97,1.35,0.275,0.333,0.678,2.48,1.08,-1.68,-0.284,29,L,7일
2021,두산,14750,로켓,05-11,키움,W 2:3,1,6.0,1,1,1.00,28,21,4,0,0,0,5,0,1,3,121,1.37,0.264,0.339,0.664,2.34,1.44,2.32,0.220,58,W,6일
2021,두산,14750,로켓,05-18,@KT,L 0:1,1,6.0,1,1,1.00,25,24,7,0,0,0,1,0,0,9,101,1.37,0.267,0.337,0.658,2.23,1.15,2.32,0.170,62,L,7일
2021,두산,14750,로켓,05-23,롯데,W 0:4,1,6.0,0,0,0.00,25,23,7,0,0,0,2,0,0,7,101,1.38,0.271,0.339,0.658,1.99,1.15,3.32,0.363,63,W,5일
2021,두산,14750,로켓,05-30,@삼성,W 4:2,1,7.0,1,1,1.00,28,25,3,0,0,0,3,0,0,4,102,1.32,0.255,0.326,0.624,1.91,1.20,2.87,0.306,68,W,7일
2021,두산,14750,로켓,06-05,SSG,W 5:8,1,6.0,1,1,1.00,22,20,4,0,0,0,0,0,1,7,83,1.26,0.251,0.318,0.608,1.87,0.84,2.32,0.148,67,W,6일
2021,두산,14750,로켓,06-19,@KT,W 9:3,1,8.0,1,1,1.00,29,29,6,0,0,0,0,0,0,7,101,1.21,0.246,0.308,0.590,1.79,0.55,2.43,0.266,73,W,7+일
2021,두산,14750,로켓,06-25,롯데,L 9:1,1,4.0,6,6,5.15,23,20,8,5,0,1,3,0,0,5,81,1.29,0.257,0.319,0.635,2.38,0.84,-3.16,-0.309,24,L,6일
2021,두산,14750,로켓,08-15,@키움,L 1:8,1,5.2,5,5,5.00,25,22,6,1,1,1,3,0,0,6,82,1.31,0.258,0.322,0.653,2.75,0.97,-2.04,-0.197,40,L,7+일
2021,두산,14750,로켓,08-21,한화,L 3:1,1,6.0,3,3,3.00,24,19,4,2,0,0,3,0,1,5,95,1.30,0.255,0.323,0.653,2.87,1.12,0.32,-0.062,54,L,6일
2021,두산,14750,로켓,08-27,@NC,L 2:4,1,5.1,4,2,4.00,27,19,8,1,0,1,3,0,2,2,104,1.34,0.264,0.335,0.681,2.90,1.30,-0.68,-0.386,39,L,6일
2021,두산,14750,로켓,09-03,@SSG,L 1:3,1,6.1,3,2,3.00,30,27,9,3,0,1,1,1,1,8,98,1.35,0.269,0.338,0.699,2.89,1.20,0.58,-0.122,52,L,7일
2021,두산,14750,로켓,09-10,@NC,W 8:1,1,6.0,0,0,0.00,23,21,3,0,0,0,1,0,1,10,84,1.32,0.262,0.332,0.682,2.73,0.58,3.32,0.221,75,W,7일
2021,두산,14750,로켓,09-16,SSG,D 3:3,1,6.0,2,2,2.00,30,24,9,0,0,0,4,0,1,3,106,1.36,0.268,0.341,0.692,2.75,1.36,1.32,0.073,45,,6일
2021,두산,14750,로켓,09-22,NC,W 0:8,1,6.0,0,0,0.00,26,25,7,0,0,0,1,0,0,10,93,1.36,0.269,0.339,0.686,2.61,0.74,3.32,0.182,67,W,6일
2021,두산,14750,로켓,09-30,@LG,L 4:12,1,3.1,6,6,5.65,19,16,8,3,0,0,2,0,1,2,74,1.40,0.277,0.348,0.706,2.98,1.09,-3.97,-0.482,20,L,7+일
2021,한화,14582,킹험,04-08,@SSG,L 4:6,1,3.2,4,3,3.50,20,15,5,0,0,2,3,0,1,2,79,2.18,0.333,0.450,1.183,7.36,0.83,-0.25,-0.153,36,,7+일
2021,한화,14582,킹험,04-14,@삼성,W 6:2,1,6.0,0,0,0.00,20,20,2,1,0,0,0,0,0,4,86,1.03,0.200,0.275,0.675,2.79,0.82,3.32,0.310,72,W,6일
2021,한화,14582,킹험,04-20,키움,W 3:7,1,6.0,1,1,1.00,25,23,5,2,0,0,2,0,0,10,105,1.09,0.207,0.277,0.639,2.30,0.84,2.32,0.139,66,W,6일
2021,한화,14582,킹험,04-25,LG,L 8:0,1,6.0,4,4,4.00,25,25,8,1,0,1,0,0,0,5,94,1.15,0.241,0.289,0.687,3.32,1.20,-0.68,-0.126,45,L,5일
2021,한화,14582,킹험,05-01,@롯데,W 11:3,1,7.0,3,3,3.00,25,23,4,3,0,0,1,0,0,5,106,1.05,0.226,0.270,0.647,3.45,0.44,0.87,0.133,61,W,6일
2021,한화,14582,킹험,05-08,@LG,L 2:11,1,4.2,6,6,6.00,24,21,7,1,0,1,3,0,0,3,100,1.20,0.244,0.295,0.697,4.59,1.34,-3.58,-0.405,26,L,7일
2021,한화,14582,킹험,05-13,NC,L 4:2,1,6.0,2,1,2.00,26,24,3,0,0,1,2,0,0,6,102,1.14,0.225,0.279,0.656,4.12,1.18,1.32,0.035,64,L,5일
2021,한화,14582,킹험,05-19,롯데,W 2:12,1,6.0,1,1,1.00,22,20,2,1,0,0,1,0,1,4,89,1.06,0.211,0.267,0.618,3.77,0.28,2.32,0.102,67,W,6일
2021,한화,14582,킹험,06-24,@삼성,L 2:3,1,2.0,3,2,3.00,11,8,3,1,0,1,2,0,0,2,46,1.12,0.218,0.279,0.653,3.99,0.89,-1.89,-0.202,40,L,7+일
2021,한화,14582,킹험,06-30,두산,L 8:6,1,4.0,2,2,2.00,18,15,4,0,0,0,3,0,0,1,67,1.17,0.222,0.288,0.654,4.03,1.02,-0.79,-0.030,44,,6일
2021,한화,14582,킹험,07-07,KIA,L 4:1,1,6.0,0,0,0.00,21,19,2,1,0,0,2,0,0,6,93,1.12,0.211,0.280,0.627,3.61,0.98,3.32,0.355,72,,7일
2021,한화,14582,킹험,08-11,@KIA,D 7:7,1,6.0,4,4,4.00,25,24,6,1,0,0,1,0,0,6,95,1.12,0.215,0.280,0.622,3.84,0.81,-0.68,-0.164,49,,7+일
2021,한화,14582,킹험,08-17,삼성,W 2:4,1,6.0,2,2,2.00,25,20,5,0,0,0,3,0,0,3,94,1.14,0.218,0.284,0.619,3.76,1.31,1.32,0.094,54,W,6일
2021,한화,14582,킹험,08-22,@두산,W 11:3,1,6.0,1,1,1.00,26,23,4,1,0,0,2,0,1,6,102,1.13,0.214,0.283,0.608,3.58,0.61,2.32,0.085,64,W,5일
2021,한화,14582,킹험,08-28,NC,W 1:9,1,7.0,1,1,1.00,26,24,5,2,0,0,0,0,1,5,93,1.09,0.214,0.280,0.602,3.39,1.18,2.87,0.286,68,W,6일
2021,한화,14582,킹험,09-03,@롯데,L 0:2,1,6.0,1,0,1.00,26,21,4,2,0,0,2,1,1,10,98,1.09,0.212,0.280,0.600,3.16,1.32,2.32,0.168,70,L,6일
2021,한화,14582,킹험,09-08,@NC,W 3:1,1,7.0,1,1,1.00,28,27,6,1,0,1,1,0,0,10,93,1.08,0.213,0.278,0.602,3.02,1.15,2.87,0.278,70,W,5일
2021,한화,14582,킹험,09-14,@SSG,W 11:5,1,7.0,4,4,4.00,27,25,6,0,0,2,1,0,0,8,94,1.07,0.215,0.276,0.610,3.17,0.80,-0.13,0.115,56,W,6일
2021,한화,14582,킹험,09-19,롯데,L 3:1,1,6.0,1,1,1.00,24,24,6,0,0,0,0,0,0,6,94,1.07,0.217,0.275,0.604,3.07,1.20,2.32,0.231,62,,5일
2021,한화,14582,킹험,09-24,@KT,W 4:1,1,6.0,1,1,1.00,23,22,5,0,0,0,1,0,0,4,109,1.07,0.217,0.274,0.598,2.99,1.44,2.32,0.231,61,W,5일
2021,한화,14582,킹험,09-30,@삼성,L 2:6,1,5.0,4,4,4.00,23,21,6,1,0,2,2,0,0,7,105,1.09,0.221,0.278,0.616,3.17,0.95,-1.23,-0.212,44,L,6일
2021,한화,14582,킹험,10-06,두산,L 4:3,1,7.0,1,1,1.00,24,23,3,0,0,0,1,0,0,5,93,1.06,0.216,0.273,0.601,3.06,0.77,2.87,0.282,71,,6일
2021,한화,14582,킹험,10-16,@KT,L 2:11,1,5.2,4,4,4.00,27,24,7,2,0,0,3,0,0,6,113,1.09,0.220,0.277,0.607,3.20,0.93,-1.22,-0.117,42,L,7+일
2021,한화,14582,킹험,10-22,@롯데,L 0:1,1,7.0,0,0,0.00,25,22,2,0,0,0,2,0,0,5,102,1.06,0.214,0.273,0.593,3.04,1.16,3.87,0.443,76,,6일
2021,한화,14582,킹험,10-27,LG,L 9:1,1,5.0,7,4,7.00,25,22,7,1,0,0,3,0,0,2,104,1.10,0.219,0.278,0.599,3.19,0.68,-4.23,-0.285,30,L,5일
2021,한화,11410,김민우,04-04,@KT,L 2:3,1,5.0,2,2,2.00,20,18,4,1,0,1,1,0,0,3,77,1.00,0.222,0.250,0.694,3.60,1.10,0.77,-0.021,53,,7+일
2021,한화,11410,김민우,04-09,두산,W 0:7,1,6.0,0,0,0.00,23,23,5,3,0,0,0,0,0,7,98,0.91,0.220,0.233,0.623,1.64,0.62,2.92,0.169,69,W,5일
2021,한화,11410,김민우,04-15,@삼성,L 0:4,1,5.1,4,4,3.30,23,19,3,0,0,1,4,0,0,1,96,1.04,0.200,0.258,0.625,3.31,0.87,-0.26,-0.073,43,L,6일
2021,한화,11410,김민우,04-21,키움,W 3:4,1,5.0,2,2,2.00,24,15,3,0,0,0,6,0,1,3,96,1.22,0.200,0.303,0.636,3.38,1.17,0.77,0.004,50,W,6일
2021,한화,11410,김민우,04-27,@KIA,L 3:4,1,6.1,3,2,2.30,27,25,4,2,0,0,2,0,0,6,103,1.16,0.190,0.284,0.594,3.25,1.25,1.29,0.134,59,,6일
2021,한화,11410,김민우,05-02,@롯데,W 5:4,1,5.0,4,4,4.00,25,21,6,1,0,2,4,0,0,8,106,1.29,0.207,0.305,0.669,3.86,1.00,-1.23,-0.143,43,W,5일
2021,한화,11410,김민우,05-09,@LG,L 1:11,1,3.1,6,6,4.45,18,15,4,1,0,1,2,0,1,2,90,1.33,0.213,0.314,0.696,5.00,1.17,-2.55,-0.262,28,L,7일
2021,한화,11410,김민우,05-14,@키움,W 6:1,1,6.0,0,0,0.00,23,21,5,0,0,0,1,0,1,9,100,1.29,0.217,0.313,0.676,4.29,1.08,3.32,0.360,70,W,5일
2021,한화,11410,김민우,05-21,KT,W 0:4,1,5.0,0,0,0.00,19,16,1,0,0,0,3,0,0,3,92,1.23,0.202,0.303,0.638,3.83,1.14,2.77,0.263,65,W,7일
2021,한화,11410,김민우,05-27,@두산,W 3:0,1,7.0,0,0,0.00,26,23,3,0,0,0,3,0,0,6,107,1.19,0.194,0.295,0.606,3.33,1.57,3.87,0.501,74,W,6일
2021,한화,11410,김민우,06-02,KIA,L 5:3,1,5.0,4,4,4.00,25,21,8,3,0,0,3,0,1,5,96,1.27,0.212,0.313,0.645,3.66,1.33,-1.23,-0.224,37,L,6일
2021,한화,11410,김민우,06-08,키움,W 2:4,1,6.0,2,2,2.00,25,23,4,1,0,0,2,0,0,5,105,1.25,0.208,0.307,0.628,3.60,1.27,1.32,0.102,59,W,6일
2021,한화,11410,김민우,06-13,@KT,L 3:6,1,4.0,6,5,5.50,21,19,6,2,0,2,2,0,0,3,76,1.29,0.216,0.312,0.663,4.04,0.80,-3.90,-0.403,29,L,5일
2021,한화,11410,김민우,06-19,SSG,L 7:5,1,5.2,6,6,6.00,24,22,6,0,0,4,2,0,0,5,89,1.30,0.221,0.314,0.702,4.46,0.61,-3.79,-0.361,36,L,6일
2021,한화,11410,김민우,07-02,@LG,W 5:3,1,7.1,0,0,0.00,25,22,3,1,0,0,3,0,0,4,102,1.26,0.215,0.308,0.681,4.06,0.77,4.13,0.297,73,W,7+일
2021,한화,11410,김민우,07-10,@SSG,W 3:1,1,6.0,1,1,1.00,22,19,2,0,0,1,3,0,0,9,100,1.23,0.208,0.304,0.670,3.89,1.26,2.32,0.258,70,W,7+일
2021,한화,11410,김민우,08-13,NC,L 5:1,1,3.2,3,3,3.00,20,16,6,1,0,1,3,0,0,4,84,1.28,0.216,0.312,0.691,4.03,0.89,-1.25,-0.150,38,L,7+일
2021,한화,11410,김민우,08-18,삼성,L 6:2,1,3.0,4,4,4.00,17,14,6,0,0,0,2,0,1,3,70,1.32,0.224,0.321,0.702,4.28,1.03,-2.34,-0.242,32,L,5일
2021,한화,11410,김민우,08-29,NC,W 2:3,1,4.2,2,2,2.00,24,20,6,1,0,1,3,0,1,3,89,1.35,0.228,0.326,0.713,4.26,0.97,0.54,-0.015,44,,7+일
2021,한화,11410,김민우,09-04,KIA,W 2:6,1,7.2,1,1,1.00,29,28,5,1,1,0,1,0,0,4,101,1.31,0.225,0.319,0.699,4.04,0.64,2.96,0.201,68,W,6일
2021,한화,11410,김민우,09-10,@LG,L 0:2,1,6.0,2,2,2.00,24,20,3,1,0,0,4,0,0,4,104,1.30,0.221,0.317,0.688,3.98,1.00,1.32,0.024,58,L,6일
2021,한화,11410,김민우,09-15,@SSG,L 6:9,1,5.0,4,4,4.00,24,19,6,1,0,1,4,0,0,4,97,1.33,0.226,0.322,0.700,4.12,1.35,-1.23,-0.160,39,,5일
2021,한화,11410,김민우,09-21,LG,W 6:15,1,5.0,3,3,3.00,23,16,5,1,0,0,5,1,0,2,83,1.36,0.229,0.328,0.706,4.17,1.11,-0.64,-0.100,42,W,6일
2021,한화,11410,김민우,09-26,@두산,L 3:5,1,7.1,5,5,4.15,30,28,7,1,0,0,1,0,1,5,97,1.34,0.230,0.326,0.699,4.28,1.46,-0.33,-0.252,48,L,5일
2021,한화,11410,김민우,10-01,@삼성,W 8:2,1,6.2,2,2,1.50,28,24,6,0,0,0,3,0,0,6,101,1.34,0.231,0.326,0.693,4.20,0.53,2.41,0.200,57,W,5일
2021,한화,11410,김민우,10-07,SSG,W 3:4,1,5.0,1,1,1.00,20,16,2,0,0,0,3,0,0,3,90,1.33,0.228,0.324,0.683,4.12,1.18,1.77,0.184,59,,6일
2021,한화,11410,김민우,10-17,@KT,W 2:1,0,1.0,0,0,0.00,3,2,0,0,0,0,1,0,0,1,12,1.33,0.227,0.324,0.682,4.09,1.95,0.55,0.088,,W,7+일
2021,한화,11410,김민우,10-21,@KIA,W 13:2,1,5.1,1,1,1.00,23,21,7,0,0,0,2,0,0,3,90,1.34,0.231,0.326,0.683,4.00,0.41,2.02,0.061,51,W,4일
2021,한화,11410,김민우,10-26,LG,L 4:0,1,7.0,3,3,3.00,27,23,5,1,0,0,3,0,0,4,115,1.33,0.230,0.325,0.678,4.00,0.77,0.87,-0.017,56,L,5일
2021,한화,14760,카펜터,04-06,@SSG,L 1:2,1,5.1,1,1,1.00,21,19,3,1,0,0,2,0,0,9,91,0.94,0.158,0.238,0.449,1.69,0.99,1.02,0.192,65,,7+일
2021,한화,14760,카펜터,04-11,두산,W 2:3,1,5.2,2,0,2.00,25,23,5,2,0,0,2,0,0,6,98,1.09,0.190,0.261,0.523,0.82,0.74,1.10,0.023,59,,5일
2021,한화,14760,카펜터,04-18,@NC,W 11:3,1,5.1,2,2,1.30,22,18,2,0,0,1,3,0,1,5,99,1.04,0.167,0.265,0.532,1.65,0.53,1.74,0.187,58,W,7일
2021,한화,14760,카펜터,04-23,LG,L 2:1,1,6.0,1,1,1.00,27,23,6,1,0,0,3,0,1,4,105,1.16,0.193,0.295,0.572,1.61,1.16,2.32,0.191,57,L,5일
2021,한화,14760,카펜터,04-29,@KIA,L 2:3,1,6.0,2,1,2.00,26,23,4,1,0,0,3,0,0,7,113,1.16,0.189,0.289,0.553,1.59,1.26,1.32,0.115,62,,6일
2021,한화,14760,카펜터,05-05,삼성,L 4:1,1,7.0,0,0,0.00,25,23,4,1,0,0,2,0,0,6,99,1.10,0.186,0.281,0.537,1.27,1.34,3.87,0.443,73,,6일
2021,한화,14760,카펜터,05-11,NC,L 7:2,1,4.0,3,1,3.00,23,13,3,2,0,0,6,0,1,5,94,1.22,0.190,0.305,0.573,1.37,1.35,-0.79,-0.144,47,L,6일
2021,한화,14760,카펜터,05-16,@키움,L 1:5,1,7.0,4,4,4.00,29,27,7,0,0,2,1,0,0,6,102,1.21,0.201,0.303,0.605,1.94,0.80,-0.13,-0.010,52,L,5일
2021,한화,14760,카펜터,05-22,KT,W 0:5,1,7.0,0,0,0.00,26,22,1,0,0,0,2,0,2,8,106,1.11,0.183,0.290,0.562,1.69,0.83,3.87,0.327,81,W,6일
2021,한화,14760,카펜터,05-28,SSG,L 12:3,1,5.2,7,7,7.00,28,26,9,1,0,1,2,0,0,9,123,1.19,0.203,0.301,0.601,2.59,0.89,-3.90,-0.396,30,L,6일
2021,한화,14760,카펜터,06-04,@NC,L 3:6,1,5.0,4,2,4.00,24,20,6,1,0,0,2,0,1,5,92,1.22,0.211,0.309,0.613,2.67,0.82,-1.23,-0.220,46,L,7일
2021,한화,14760,카펜터,06-09,키움,L 6:2,1,4.2,6,4,6.00,22,16,3,0,0,2,6,0,0,5,105,1.27,0.209,0.316,0.636,3.01,0.78,-3.34,-0.240,37,L,5일
2021,한화,14760,카펜터,06-15,롯데,W 2:3,1,6.0,2,2,2.00,24,20,5,1,1,0,4,0,0,6,100,1.29,0.212,0.321,0.647,3.01,1.26,-0.42,0.017,56,W,6일
2021,한화,14760,카펜터,06-20,SSG,L 4:3,1,5.2,4,4,4.00,29,26,9,0,0,2,2,0,1,4,109,1.33,0.224,0.329,0.677,3.25,0.96,-2.22,-0.188,37,L,5일
2021,한화,14760,카펜터,06-26,KT,L 11:2,1,4.1,8,8,8.00,21,20,7,0,0,3,1,0,0,3,86,1.36,0.232,0.332,0.708,3.93,0.84,-5.53,-0.461,19,L,6일
2021,한화,14760,카펜터,07-09,@SSG,W 9:3,1,5.0,0,0,0.00,18,15,1,0,0,0,3,0,0,4,95,1.33,0.225,0.326,0.688,3.71,0.98,0.77,0.277,66,W,7+일
2021,한화,14760,카펜터,08-10,@KIA,L 1:4,1,5.0,1,0,1.00,22,17,2,0,0,0,4,0,1,6,92,1.32,0.219,0.326,0.676,3.52,1.18,1.77,0.143,63,,7+일
2021,한화,14760,카펜터,08-15,NC,D 3:3,1,6.0,0,0,0.00,23,21,4,1,0,0,1,0,1,10,97,1.29,0.218,0.323,0.667,3.31,1.01,3.32,0.339,73,,5일
2021,한화,14760,카펜터,08-21,@두산,W 3:1,1,7.0,0,0,0.00,25,24,4,1,0,0,1,0,0,12,95,1.25,0.215,0.316,0.652,3.09,0.97,3.87,0.389,80,W,6일
2021,한화,14760,카펜터,08-27,@키움,L 3:4,1,7.0,1,1,1.00,28,27,7,1,0,0,0,0,0,9,104,1.24,0.217,0.312,0.645,2.98,1.20,2.87,0.335,68,,6일
2021,한화,14760,카펜터,09-03,@롯데,L 3:6,1,6.0,5,5,5.00,27,24,8,1,1,1,2,0,1,2,96,1.26,0.224,0.317,0.664,3.21,1.02,-1.68,-0.393,36,L,7일
2021,한화,14760,카펜터,09-09,@LG,L 1:8,1,4.0,8,7,8.00,22,18,4,1,0,1,4,0,0,4,88,1.28,0.224,0.319,0.670,3.61,0.68,-5.79,-0.484,24,L,6일
2021,한화,14760,카펜터,09-12,삼성,D 3:3,0,1.0,0,0,0.00,4,4,0,0,0,0,0,0,0,2,16,1.27,0.222,0.317,0.665,3.58,0.86,0.55,0.075,,,3일
2021,한화,14760,카펜터,09-16,@키움,D 8:8,1,6.0,2,1,2.00,27,22,4,0,0,0,1,0,3,9,108,1.25,0.220,0.316,0.656,3.49,0.99,1.32,0.163,66,,4일
2021,한화,14760,카펜터,09-22,LG,L 12:3,1,4.0,9,9,8.15,24,15,8,1,0,0,3,0,2,3,82,1.30,0.229,0.326,0.674,3.98,0.77,-6.72,-0.364,10,L,6일
2021,한화,14760,카펜터,09-28,키움,D 1:1,1,6.0,1,1,1.00,24,22,4,0,0,1,2,0,0,4,108,1.28,0.227,0.323,0.670,3.88,0.85,2.32,0.194,62,,6일
2021,한화,14760,카펜터,10-03,@KIA,L 6:9,1,5.1,3,3,2.30,26,25,10,0,0,0,1,0,0,5,103,1.31,0.235,0.327,0.676,3.92,1.27,0.74,0.070,40,,5일
2021,한화,14760,카펜터,10-09,KIA,L 6:4,1,6.0,6,6,6.00,28,24,7,1,0,1,4,0,0,4,112,1.33,0.237,0.330,0.684,4.12,1.32,-2.68,-0.395,34,L,6일
2021,한화,14760,카펜터,10-17,@KT,W 2:1,1,6.0,1,0,1.00,26,25,5,1,0,0,1,0,0,7,95,1.32,0.236,0.326,0.675,3.96,1.43,2.32,0.211,66,,7+일
2021,한화,14760,카펜터,10-23,@롯데,D 15:15,1,5.0,6,4,6.00,25,21,4,2,1,1,2,0,2,6,91,1.32,0.234,0.326,0.681,4.06,0.57,-3.23,-0.070,43,,6일
2021,한화,14760,카펜터,10-28,LG,D 1:1,1,6.0,1,1,1.00,25,19,4,0,0,0,2,0,2,4,95,1.31,0.234,0.327,0.677,3.97,1.07,2.32,0.197,62,,5일
2021,SK_SSG,14759,폰트,04-07,한화,L 17:0,1,2.0,4,4,4.00,13,10,4,2,0,0,3,0,0,4,71,3.50,0.400,0.538,1.138,18.00,1.08,-2.89,-0.275,33,L,7+일
2021,SK_SSG,14759,폰트,04-13,NC,L 4:2,1,5.0,2,2,2.00,22,20,3,0,0,1,1,0,1,6,96,1.57,0.233,0.343,0.743,7.71,0.82,0.77,0.003,58,,6일
2021,SK_SSG,14759,폰트,04-18,KIA,W 2:4,1,5.0,1,1,1.00,20,15,1,0,0,0,4,0,0,1,89,1.33,0.178,0.309,0.598,5.25,1.39,1.77,0.174,58,W,5일
2021,SK_SSG,14759,폰트,04-24,@키움,W 5:4,1,6.0,3,3,3.00,23,22,6,2,0,1,1,0,0,5,99,1.28,0.209,0.308,0.666,5.00,0.82,0.32,-0.032,52,,6일
2021,SK_SSG,14759,폰트,04-30,@,L 4:9,0,0.0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1.28,0.209,0.308,0.666,5.00,,,,,,6일
2021,SK_SSG,14759,폰트,05-13,@롯데,L 4:5,1,6.0,3,3,3.00,26,25,6,2,0,1,1,0,0,9,100,1.25,0.217,0.298,0.678,4.88,1.10,-0.68,0.027,56,,7+일
2021,SK_SSG,14759,폰트,05-19,@KIA,W 11:5,1,7.0,3,3,3.00,31,27,9,1,0,0,2,0,0,5,106,1.32,0.244,0.316,0.694,4.65,1.55,0.87,-0.027,50,W,6일
2021,SK_SSG,14759,폰트,05-26,@KT,W 9:5,1,6.0,1,1,1.00,22,19,3,1,0,0,2,1,0,9,110,1.24,0.232,0.303,0.658,4.14,1.16,2.32,0.250,69,,7일
2021,SK_SSG,14759,폰트,06-01,삼성,W 0:1,1,7.0,0,0,0.00,24,23,2,0,0,0,1,0,0,9,105,1.11,0.211,0.279,0.596,3.48,1.00,3.87,0.443,81,,6일
2021,SK_SSG,14759,폰트,06-06,@두산,W 4:1,1,8.0,1,1,1.00,29,28,5,0,0,1,0,0,0,12,105,1.04,0.206,0.266,0.578,3.12,1.15,2.43,0.454,80,W,5일
2021,SK_SSG,14759,폰트,06-12,키움,W 4:5,1,6.0,2,2,2.00,26,24,5,1,1,0,2,0,0,10,116,1.05,0.207,0.266,0.581,3.10,1.17,1.32,0.128,62,,6일
2021,SK_SSG,14759,폰트,06-18,@한화,L 3:4,1,5.0,2,2,2.00,22,19,4,0,0,0,2,0,1,6,109,1.06,0.207,0.271,0.577,3.14,1.55,0.77,-0.027,55,,6일
2021,SK_SSG,14759,폰트,06-24,LG,W 5:8,1,6.0,5,5,5.00,27,23,6,1,0,2,3,0,0,3,97,1.10,0.212,0.278,0.607,3.52,0.78,-1.68,-0.230,40,,6일
2021,SK_SSG,14759,폰트,06-30,삼성,D 3:3,1,6.0,2,1,2.00,24,21,4,1,0,0,0,0,1,3,103,1.07,0.210,0.273,0.595,3.36,1.15,1.32,0.067,61,,6일
2021,SK_SSG,14759,폰트,07-06,@키움,L 0:4,1,6.0,4,4,4.00,24,21,5,1,0,0,2,0,1,12,103,1.07,0.212,0.277,0.597,3.56,0.99,-0.68,-0.080,56,L,6일
2021,SK_SSG,14759,폰트,07-11,한화,W 2:8,1,7.0,2,2,2.00,24,23,2,0,0,1,1,0,0,8,105,1.02,0.203,0.267,0.580,3.48,0.66,1.87,0.099,72,W,5일
2021,SK_SSG,14759,폰트,08-10,@LG,L 0:4,1,4.0,3,3,3.00,20,17,5,0,0,1,2,0,1,3,98,1.05,0.208,0.274,0.594,3.62,1.09,-0.79,-0.127,41,L,7+일
2021,SK_SSG,14759,폰트,08-15,KIA,W 5:10,1,5.0,4,4,4.00,22,20,5,2,0,1,2,0,0,9,100,1.07,0.210,0.277,0.608,3.80,0.75,-1.23,-0.179,48,W,5일
